Week #,Day of Week,Backup Start Time - Hour of Day,Work-Flow-ID,File Name,Size of Backup (GB),Backup Time (hour)
2,Monday,21,work_flow_3,File_18,0.0,0
6,Tuesday,13,work_flow_1,File_9,0.0,0
1,Tuesday,9,work_flow_2,File_12,0.00141106290019,1
15,Friday,17,work_flow_1,File_7,0.0,0
4,Wednesday,9,work_flow_4,File_25,0.117737647742,1
8,Thursday,9,work_flow_1,File_6,0.0,0
8,Monday,5,work_flow_3,File_23,0.00251922893578,1
5,Friday,9,work_flow_3,File_22,0.0165309355542,1
12,Friday,21,work_flow_0,File_4,0.138854581286,3
2,Sunday,21,work_flow_3,File_20,0.00237182328538,1
15,Saturday,17,work_flow_4,File_25,0.182518422535,1
13,Thursday,17,work_flow_0,File_5,0.1619231658,2
6,Friday,5,work_flow_3,File_21,0.008319673239,1
9,Wednesday,17,work_flow_3,File_21,0.00367809253267,1
3,Thursday,17,work_flow_0,File_5,0.161597339816,2
10,Monday,9,work_flow_2,File_15,0.00162593263759,1
12,Friday,13,work_flow_4,File_24,0.0841923808426,2
1,Saturday,13,work_flow_4,File_25,0.336343242217,2
9,Wednesday,9,work_flow_1,File_6,0.0,0
13,Thursday,9,work_flow_2,File_17,0.0635253512116,1
3,Wednesday,21,work_flow_1,File_6,0.0,0
13,Friday,5,work_flow_3,File_23,0.00646487499107,1
10,Monday,1,work_flow_0,File_2,0.0280105981144,1
9,Saturday,5,work_flow_4,File_24,0.17379651707,1
13,Monday,21,work_flow_2,File_13,0.0,0
14,Monday,5,work_flow_1,File_6,0.160985366617,1
3,Saturday,1,work_flow_1,File_9,0.0,0
1,Sunday,17,work_flow_2,File_14,0.00226576833021,1
1,Monday,17,work_flow_4,File_26,0.0711476468237,1
15,Sunday,1,work_flow_0,File_2,0.0188969127184,1
14,Thursday,5,work_flow_0,File_1,0.0770372041881,1
3,Monday,1,work_flow_0,File_0,0.0307346957452,1
2,Saturday,21,work_flow_0,File_3,0.064007242417,1
7,Monday,5,work_flow_3,File_22,0.0,0
7,Friday,21,work_flow_0,File_4,0.136999189432,3
11,Saturday,5,work_flow_1,File_8,0.0,0
12,Saturday,13,work_flow_1,File_6,0.0215779598673,1
4,Wednesday,21,work_flow_4,File_27,0.0691479195318,1
1,Wednesday,13,work_flow_1,File_6,0.0,0
5,Wednesday,9,work_flow_3,File_23,0.0,0
5,Saturday,13,work_flow_2,File_12,0.0,0
9,Thursday,13,work_flow_1,File_11,0.0,0
11,Monday,13,work_flow_1,File_8,1.00064165037,4
15,Saturday,9,work_flow_2,File_16,0.0,0
7,Sunday,13,work_flow_4,File_26,0.348398949743,2
7,Tuesday,9,work_flow_2,File_14,0.00215548793732,1
7,Friday,13,work_flow_2,File_16,0.065939301289,2
14,Friday,1,work_flow_3,File_22,0.00676761572298,1
6,Sunday,1,work_flow_1,File_7,0.0,0
14,Friday,13,work_flow_3,File_19,0.0178258438155,1
5,Sunday,1,work_flow_1,File_10,0.0,0
11,Monday,9,work_flow_0,File_3,0.0977107171397,1
15,Tuesday,13,work_flow_3,File_18,0.0,0
2,Thursday,5,work_flow_1,File_7,0.0,0
5,Wednesday,9,work_flow_0,File_1,0.0955361203419,1
6,Monday,17,work_flow_4,File_27,0.0744673350397,1
4,Saturday,5,work_flow_4,File_29,0.201809075829,2
5,Tuesday,9,work_flow_1,File_8,0.0,0
6,Thursday,13,work_flow_0,File_2,0.159536559136,2
14,Thursday,21,work_flow_3,File_23,0.0,0
15,Wednesday,13,work_flow_2,File_14,0.00277806109125,1
14,Wednesday,17,work_flow_4,File_29,0.0678818649172,1
7,Wednesday,1,work_flow_4,File_29,0.0724441692549,1
9,Sunday,1,work_flow_0,File_1,0.0152257665933,1
15,Wednesday,21,work_flow_3,File_19,0.00162366208255,1
3,Friday,5,work_flow_1,File_9,0.0,0
12,Tuesday,1,work_flow_1,File_11,0.117788215739,4
7,Thursday,17,work_flow_1,File_10,0.0,0
13,Wednesday,21,work_flow_2,File_16,0.0,0
15,Friday,17,work_flow_1,File_8,0.0,0
9,Thursday,17,work_flow_3,File_21,0.0205573251082,1
10,Sunday,5,work_flow_3,File_21,0.0,0
15,Friday,17,work_flow_0,File_3,0.160144579362,3
9,Wednesday,5,work_flow_1,File_10,0.0,0
14,Monday,9,work_flow_3,File_18,0.0,0
7,Friday,13,work_flow_0,File_5,0.160221344851,3
5,Friday,21,work_flow_1,File_7,0.0,0
1,Sunday,1,work_flow_0,File_5,0.0200689016868,1
12,Friday,13,work_flow_2,File_13,0.0,0
7,Monday,13,work_flow_4,File_29,0.0968765139397,1
7,Wednesday,9,work_flow_1,File_6,0.0,0
9,Tuesday,1,work_flow_0,File_0,0.0768681330945,3
13,Sunday,21,work_flow_2,File_14,0.0,0
11,Thursday,5,work_flow_3,File_21,0.00576133800266,1
10,Saturday,17,work_flow_1,File_11,0.0,0
15,Tuesday,13,work_flow_4,File_24,0.0917021041827,3
4,Saturday,9,work_flow_1,File_9,0.0,0
10,Wednesday,9,work_flow_3,File_19,0.0,0
2,Friday,5,work_flow_3,File_18,0.00709219144789,1
7,Thursday,13,work_flow_4,File_25,0.0931488738833,1
2,Tuesday,13,work_flow_2,File_12,0.0,0
3,Sunday,5,work_flow_2,File_15,0.0,0
9,Thursday,13,work_flow_1,File_7,0.0,0
8,Saturday,5,work_flow_3,File_20,0.00329224201817,1
11,Tuesday,9,work_flow_4,File_29,0.114256852739,3
8,Sunday,17,work_flow_0,File_3,0.0798635024583,1
2,Sunday,13,work_flow_4,File_29,0.346351500003,2
10,Saturday,13,work_flow_3,File_22,0.0,0
5,Saturday,9,work_flow_1,File_11,0.0,0
14,Friday,17,work_flow_1,File_10,0.0,0
7,Thursday,1,work_flow_1,File_8,0.0,0
9,Friday,13,work_flow_3,File_22,0.019688059272,1
1,Saturday,9,work_flow_1,File_11,0.0,0
5,Thursday,13,work_flow_1,File_10,0.0247559788604,1
2,Sunday,17,work_flow_4,File_27,0.186937038946,1
3,Sunday,17,work_flow_2,File_17,0.0,0
2,Saturday,13,work_flow_2,File_13,0.0,0
10,Sunday,5,work_flow_4,File_28,0.164296079778,1
8,Monday,13,work_flow_3,File_18,0.0,0
1,Friday,9,work_flow_1,File_9,0.0,0
4,Monday,17,work_flow_4,File_29,0.0738021655919,1
12,Thursday,21,work_flow_4,File_29,0.0766113391966,1
15,Tuesday,1,work_flow_4,File_25,0.0502822668837,2
7,Sunday,13,work_flow_1,File_10,0.0221823716159,1
15,Sunday,9,work_flow_0,File_0,0.0337133543589,1
13,Tuesday,21,work_flow_4,File_27,0.0726438756077,2
12,Saturday,5,work_flow_1,File_6,0.0,0
7,Friday,21,work_flow_1,File_8,0.0,0
9,Saturday,21,work_flow_0,File_5,0.0620859980603,1
5,Sunday,5,work_flow_0,File_4,0.0174795288962,1
14,Sunday,17,work_flow_1,File_11,0.0,0
10,Monday,9,work_flow_1,File_10,0.159936428869,2
13,Tuesday,13,work_flow_3,File_22,0.00342874357176,1
10,Sunday,21,work_flow_3,File_19,0.0,0
13,Wednesday,5,work_flow_3,File_23,0.0,0
12,Monday,1,work_flow_1,File_7,0.0407814731756,1
2,Saturday,9,work_flow_0,File_4,0.0323051986102,1
10,Sunday,21,work_flow_2,File_16,0.00270222720382,1
5,Saturday,13,work_flow_3,File_20,0.00367499213894,1
14,Wednesday,17,work_flow_0,File_2,0.160769828673,2
14,Saturday,1,work_flow_0,File_3,0.0556065892249,1
13,Monday,1,work_flow_1,File_10,0.0403218980744,1
3,Monday,9,work_flow_2,File_16,0.00182888833033,1
3,Sunday,17,work_flow_1,File_11,0.0,0
14,Friday,13,work_flow_2,File_12,0.0458156032164,2
1,Tuesday,1,work_flow_3,File_20,0.0,0
9,Thursday,1,work_flow_0,File_2,0.0710984178639,1
13,Sunday,21,work_flow_3,File_19,0.0,0
8,Saturday,17,work_flow_0,File_0,0.0801918255751,1
2,Saturday,9,work_flow_0,File_0,0.0346167356417,1
9,Wednesday,5,work_flow_0,File_3,0.0724267112257,1
15,Friday,21,work_flow_3,File_21,0.0,0
2,Sunday,17,work_flow_2,File_13,0.0,0
11,Thursday,21,work_flow_0,File_1,0.132818770927,1
10,Sunday,9,work_flow_4,File_27,0.499884044594,2
9,Tuesday,17,work_flow_1,File_9,0.0,0
4,Saturday,1,work_flow_0,File_4,0.0549516203501,1
12,Tuesday,17,work_flow_1,File_10,0.0,0
9,Friday,13,work_flow_4,File_24,0.0907371818436,2
8,Saturday,17,work_flow_3,File_22,0.00325100946935,1
9,Sunday,1,work_flow_3,File_21,0.0,0
9,Thursday,5,work_flow_2,File_17,0.0628727048196,1
5,Monday,9,work_flow_1,File_6,0.158192065981,2
6,Sunday,9,work_flow_0,File_0,0.0321611157747,1
2,Saturday,13,work_flow_2,File_17,0.0,0
5,Wednesday,17,work_flow_2,File_16,0.00385985926136,1
14,Friday,13,work_flow_1,File_8,0.0,0
8,Tuesday,21,work_flow_1,File_7,0.0,0
4,Tuesday,13,work_flow_0,File_0,0.160341720169,4
1,Thursday,5,work_flow_1,File_9,0.0,0
14,Monday,17,work_flow_2,File_16,0.00283972982521,1
4,Monday,1,work_flow_1,File_6,0.0392877936196,1
5,Friday,17,work_flow_3,File_20,0.0193388690799,1
5,Friday,5,work_flow_0,File_3,0.0763118557097,2
15,Friday,1,work_flow_1,File_6,0.0,0
10,Friday,13,work_flow_0,File_2,0.159945142288,3
2,Wednesday,17,work_flow_3,File_18,0.00392884505005,1
13,Tuesday,13,work_flow_2,File_17,0.0,0
10,Sunday,9,work_flow_4,File_26,0.501409420315,2
1,Monday,13,work_flow_4,File_27,0.0998385796929,1
13,Wednesday,9,work_flow_4,File_28,0.119069420988,1
3,Tuesday,17,work_flow_3,File_19,0.00240690996123,1
10,Sunday,21,work_flow_4,File_29,0.200910609854,2
4,Thursday,21,work_flow_1,File_8,0.0,0
14,Friday,9,work_flow_0,File_4,0.0869008175589,2
3,Wednesday,9,work_flow_2,File_14,0.0,0
3,Tuesday,1,work_flow_1,File_8,0.117824351418,4
9,Monday,1,work_flow_3,File_22,0.0,0
14,Wednesday,17,work_flow_3,File_18,0.0,0
5,Friday,17,work_flow_4,File_27,0.0758405044564,2
8,Saturday,5,work_flow_4,File_27,0.198711982037,2
11,Monday,5,work_flow_3,File_20,0.0,0
13,Sunday,5,work_flow_2,File_17,0.0,0
14,Friday,5,work_flow_3,File_21,0.00745031875716,1
6,Friday,9,work_flow_3,File_18,0.0163712122574,1
12,Thursday,13,work_flow_3,File_18,0.020468805778,1
15,Wednesday,9,work_flow_0,File_3,0.078696659859,1
14,Friday,5,work_flow_0,File_0,0.0753686982238,2
7,Thursday,9,work_flow_0,File_5,0.0948805366562,1
11,Friday,9,work_flow_1,File_7,0.0,0
14,Friday,5,work_flow_4,File_26,0.0758000886414,2
6,Monday,21,work_flow_2,File_15,0.00170384779635,1
9,Wednesday,1,work_flow_2,File_16,0.0,0
14,Sunday,9,work_flow_4,File_27,0.460062245343,2
11,Monday,21,work_flow_2,File_14,0.0,0
8,Saturday,9,work_flow_2,File_15,0.0023976058661,1
1,Sunday,13,work_flow_4,File_29,0.34335647491,2
12,Friday,21,work_flow_1,File_9,0.0,0
11,Friday,9,work_flow_1,File_10,0.0,0
6,Sunday,21,work_flow_1,File_6,0.0,0
8,Friday,1,work_flow_4,File_24,0.0737362723353,2
8,Sunday,1,work_flow_4,File_27,0.199778299785,1
15,Sunday,17,work_flow_0,File_0,0.0788311237617,1
13,Friday,21,work_flow_0,File_5,0.139472030897,3
15,Wednesday,13,work_flow_0,File_0,0.159142525298,2
12,Friday,13,work_flow_2,File_17,0.0544925779538,2
5,Monday,21,work_flow_0,File_0,0.13820147158,1
12,Monday,9,work_flow_2,File_14,0.00177304062601,1
12,Friday,1,work_flow_4,File_24,0.0735222052128,2
15,Tuesday,1,work_flow_0,File_5,0.0484070918798,2
3,Friday,17,work_flow_4,File_25,0.0754192298201,2
11,Friday,5,work_flow_0,File_4,0.073375018649,2
9,Tuesday,13,work_flow_3,File_23,0.0,0
3,Tuesday,5,work_flow_4,File_27,0.0780658160595,2
6,Wednesday,5,work_flow_4,File_28,0.0741586584005,1
11,Thursday,1,work_flow_2,File_17,0.0376597281921,1
15,Monday,1,work_flow_2,File_16,0.0,0
14,Saturday,21,work_flow_4,File_25,0.176712081094,1
9,Friday,5,work_flow_4,File_29,0.0721156670296,2
3,Sunday,17,work_flow_3,File_18,0.0,0
6,Friday,21,work_flow_1,File_7,0.0,0
4,Thursday,1,work_flow_0,File_3,0.0745172183966,1
2,Friday,1,work_flow_0,File_4,0.0771229548112,2
6,Friday,21,work_flow_4,File_29,0.0736991633722,2
6,Monday,13,work_flow_0,File_5,0.160088512872,2
9,Tuesday,1,work_flow_2,File_13,0.0,0
9,Tuesday,17,work_flow_2,File_14,0.00257736244982,1
7,Monday,17,work_flow_0,File_3,0.157938771149,1
2,Wednesday,5,work_flow_4,File_27,0.0739213207788,1
13,Sunday,5,work_flow_1,File_6,0.0,0
6,Saturday,17,work_flow_2,File_13,0.0,0
1,Wednesday,13,work_flow_4,File_26,0.0839616479614,1
2,Thursday,5,work_flow_4,File_25,0.076579860819,1
2,Saturday,13,work_flow_3,File_21,0.00380566810034,1
15,Friday,1,work_flow_4,File_25,0.0681998512861,2
7,Wednesday,21,work_flow_0,File_0,0.138812018769,1
8,Saturday,13,work_flow_1,File_10,0.0,0
13,Thursday,17,work_flow_3,File_20,0.0,0
11,Friday,1,work_flow_4,File_29,0.0763775980624,2
3,Thursday,13,work_flow_3,File_21,0.0193824236379,1
14,Friday,5,work_flow_1,File_9,0.0,0
1,Thursday,13,work_flow_0,File_1,0.159635627887,2
14,Thursday,21,work_flow_3,File_18,0.00595904524482,1
8,Wednesday,9,work_flow_3,File_23,0.0,0
9,Tuesday,17,work_flow_3,File_18,0.0,0
13,Friday,9,work_flow_0,File_3,0.089696826142,2
4,Tuesday,9,work_flow_1,File_11,0.0,0
11,Thursday,13,work_flow_3,File_22,0.019495512491,1
3,Saturday,17,work_flow_0,File_1,0.0808299784248,1
4,Saturday,5,work_flow_4,File_28,0.202325491169,2
10,Monday,9,work_flow_3,File_23,0.00303289644822,1
13,Friday,9,work_flow_0,File_5,0.0898308003251,2
9,Thursday,5,work_flow_0,File_3,0.0683822324571,1
6,Tuesday,21,work_flow_4,File_24,0.0723173720911,2
10,Wednesday,9,work_flow_0,File_0,0.0975649904302,1
3,Friday,1,work_flow_2,File_16,0.0399103328837,1
8,Saturday,13,work_flow_2,File_17,0.0,0
8,Sunday,9,work_flow_4,File_24,0.471454593749,2
13,Monday,13,work_flow_0,File_5,0.159533333425,2
10,Monday,9,work_flow_2,File_12,0.0,0
12,Monday,13,work_flow_1,File_6,0.999651961917,4
12,Saturday,13,work_flow_4,File_25,0.347780438341,2
10,Saturday,13,work_flow_3,File_23,0.00276987016856,1
2,Wednesday,17,work_flow_4,File_28,0.072866489017,1
7,Sunday,1,work_flow_3,File_23,0.00394384540402,1
1,Saturday,17,work_flow_3,File_21,0.0,0
10,Thursday,9,work_flow_1,File_11,0.0,0
13,Saturday,17,work_flow_1,File_10,0.0,0
6,Tuesday,13,work_flow_4,File_25,0.0936348291737,3
14,Friday,13,work_flow_0,File_5,0.159883806796,3
9,Friday,21,work_flow_3,File_23,0.0,0
7,Monday,5,work_flow_2,File_12,0.0,0
8,Wednesday,17,work_flow_2,File_15,0.0,0
13,Friday,13,work_flow_2,File_12,0.0518703342811,2
15,Thursday,21,work_flow_2,File_13,0.104373809364,1
14,Monday,5,work_flow_2,File_16,0.0,0
2,Saturday,5,work_flow_2,File_16,0.0,0
13,Sunday,13,work_flow_0,File_1,0.0800917811816,1
10,Wednesday,17,work_flow_2,File_16,0.0,0
5,Tuesday,1,work_flow_3,File_23,0.00206561383078,1
11,Wednesday,1,work_flow_4,File_29,0.0691119049739,1
1,Tuesday,5,work_flow_4,File_27,0.0778179670627,2
4,Saturday,9,work_flow_1,File_6,0.0,0
11,Friday,13,work_flow_0,File_0,0.159970104059,3
3,Thursday,21,work_flow_4,File_28,0.071704309761,1
4,Monday,13,work_flow_4,File_24,0.0985939288837,1
7,Tuesday,17,work_flow_2,File_17,0.0,0
13,Wednesday,1,work_flow_1,File_8,0.0,0
8,Thursday,9,work_flow_0,File_4,0.09682076584,1
7,Friday,1,work_flow_1,File_11,0.0,0
1,Wednesday,17,work_flow_2,File_15,0.0,0
14,Wednesday,17,work_flow_0,File_0,0.158032746963,1
15,Sunday,5,work_flow_0,File_0,0.0161334352382,1
5,Wednesday,9,work_flow_4,File_27,0.118028480662,1
6,Thursday,13,work_flow_3,File_22,0.0192976359789,1
13,Tuesday,5,work_flow_2,File_13,0.00199473144256,1
9,Monday,9,work_flow_2,File_13,0.00206936140417,1
8,Monday,21,work_flow_4,File_26,0.0662889515452,1
12,Sunday,9,work_flow_2,File_16,0.0,0
9,Friday,1,work_flow_1,File_9,0.0,0
13,Sunday,17,work_flow_0,File_3,0.0799623670493,1
6,Saturday,1,work_flow_0,File_5,0.0615508167866,1
2,Saturday,5,work_flow_3,File_23,0.0,0
15,Saturday,17,work_flow_3,File_22,0.00233992482564,1
3,Thursday,5,work_flow_3,File_21,0.0,0
12,Sunday,17,work_flow_1,File_6,0.0,0
11,Wednesday,13,work_flow_3,File_18,0.00370155383375,1
1,Sunday,21,work_flow_4,File_25,0.202331624935,2
8,Tuesday,9,work_flow_4,File_28,0.113188487496,3
7,Monday,21,work_flow_1,File_11,0.317420722979,2
1,Tuesday,5,work_flow_0,File_1,0.0768397046258,2
15,Saturday,5,work_flow_0,File_4,0.0176223576735,1
11,Tuesday,5,work_flow_2,File_12,0.00172683809027,1
15,Saturday,21,work_flow_3,File_20,0.0,0
1,Thursday,1,work_flow_1,File_11,0.0,0
1,Sunday,13,work_flow_0,File_4,0.0794681221798,1
10,Wednesday,17,work_flow_4,File_26,0.0733417915057,1
9,Sunday,21,work_flow_0,File_5,0.0637759243359,1
1,Thursday,13,work_flow_2,File_15,0.0528766464492,1
4,Saturday,5,work_flow_2,File_17,0.0,0
3,Wednesday,13,work_flow_0,File_1,0.159393376409,2
7,Sunday,13,work_flow_4,File_27,0.311588125723,2
11,Saturday,17,work_flow_1,File_11,0.0,0
6,Friday,9,work_flow_3,File_20,0.0164038923863,1
12,Saturday,13,work_flow_3,File_21,0.0,0
4,Friday,17,work_flow_4,File_29,0.075499035501,2
2,Friday,21,work_flow_3,File_18,0.0114954190211,1
10,Sunday,5,work_flow_2,File_12,0.00246687570846,1
3,Saturday,1,work_flow_4,File_26,0.0975255736788,1
12,Monday,17,work_flow_2,File_12,0.0,0
4,Monday,9,work_flow_3,File_19,0.0,0
13,Monday,5,work_flow_1,File_11,0.161177081373,2
2,Sunday,1,work_flow_0,File_4,0.019965353897,1
9,Saturday,5,work_flow_3,File_23,0.0,0
14,Tuesday,21,work_flow_3,File_21,0.0,0
15,Wednesday,9,work_flow_4,File_27,0.118885898963,1
10,Sunday,21,work_flow_1,File_7,0.0,0
5,Friday,21,work_flow_3,File_19,0.0,0
3,Sunday,1,work_flow_4,File_25,0.200801935174,2
2,Friday,1,work_flow_0,File_0,0.076058963246,2
15,Sunday,5,work_flow_1,File_10,0.0,0
11,Sunday,1,work_flow_3,File_18,0.0,0
10,Tuesday,17,work_flow_2,File_12,0.0,0
9,Wednesday,1,work_flow_1,File_10,0.0,0
8,Thursday,1,work_flow_0,File_4,0.0656202016157,1
13,Tuesday,21,work_flow_0,File_5,0.303524760961,3
8,Friday,13,work_flow_2,File_15,0.0652643581186,2
1,Thursday,13,work_flow_0,File_2,0.159682129653,2
6,Tuesday,9,work_flow_4,File_28,0.117129630042,3
12,Monday,17,work_flow_0,File_3,0.16102005606,1
6,Tuesday,21,work_flow_2,File_17,0.00191141556513,1
8,Saturday,5,work_flow_2,File_12,0.00258572101009,1
7,Sunday,5,work_flow_0,File_4,0.0175941457244,1
10,Friday,9,work_flow_3,File_23,0.0200494471452,1
14,Sunday,5,work_flow_3,File_23,0.0,0
14,Thursday,1,work_flow_2,File_15,0.0,0
3,Friday,17,work_flow_2,File_17,0.179165306656,4
2,Tuesday,9,work_flow_3,File_23,0.0,0
4,Friday,1,work_flow_0,File_0,0.076058963246,2
11,Wednesday,13,work_flow_2,File_15,0.00183181426346,1
8,Saturday,9,work_flow_1,File_10,0.0,0
7,Sunday,21,work_flow_2,File_13,0.0,0
6,Monday,21,work_flow_4,File_29,0.0728571771815,1
12,Friday,17,work_flow_3,File_23,0.0199292160297,1
9,Sunday,9,work_flow_0,File_1,0.0301091757707,1
10,Tuesday,17,work_flow_3,File_23,0.00347106562978,1
10,Saturday,21,work_flow_1,File_10,0.0,0
13,Sunday,17,work_flow_4,File_26,0.201449267447,2
2,Monday,5,work_flow_2,File_14,0.0,0
5,Tuesday,21,work_flow_2,File_16,0.0,0
5,Thursday,9,work_flow_1,File_10,0.0,0
9,Saturday,5,work_flow_0,File_0,0.0195692472562,1
6,Tuesday,21,work_flow_3,File_21,0.0,0
13,Friday,5,work_flow_3,File_18,0.0,0
9,Thursday,17,work_flow_1,File_6,0.0,0
12,Tuesday,21,work_flow_0,File_5,0.303957545845,3
9,Thursday,13,work_flow_0,File_5,0.160787073352,2
14,Sunday,17,work_flow_4,File_28,0.142154198002,1
10,Wednesday,1,work_flow_3,File_18,0.00242244677789,1
6,Friday,1,work_flow_0,File_0,0.0765936677475,2
13,Wednesday,17,work_flow_4,File_28,0.0728837317638,1
7,Thursday,17,work_flow_1,File_9,0.0,0
7,Saturday,9,work_flow_2,File_17,0.0,0
6,Saturday,9,work_flow_4,File_27,0.494137557975,2
4,Saturday,21,work_flow_4,File_27,0.199072112362,2
12,Thursday,9,work_flow_2,File_14,0.0586712307134,1
9,Thursday,1,work_flow_4,File_26,0.0729568895031,1
5,Sunday,9,work_flow_0,File_4,0.032253612816,1
14,Monday,5,work_flow_3,File_18,0.0,0
6,Tuesday,13,work_flow_3,File_18,0.00439179533156,1
11,Wednesday,13,work_flow_3,File_19,0.00397191937401,1
11,Sunday,9,work_flow_3,File_23,0.0,0
13,Friday,1,work_flow_3,File_19,0.00549831038953,1
8,Monday,13,work_flow_2,File_17,0.00189173513497,1
9,Wednesday,13,work_flow_3,File_21,0.0,0
9,Sunday,5,work_flow_2,File_13,0.0,0
15,Wednesday,5,work_flow_0,File_1,0.0697762267422,1
7,Friday,1,work_flow_1,File_7,0.0,0
10,Sunday,5,work_flow_4,File_26,0.180664254366,1
7,Saturday,9,work_flow_2,File_12,0.0,0
9,Thursday,1,work_flow_0,File_5,0.0707361352703,1
2,Tuesday,13,work_flow_2,File_16,0.0,0
15,Thursday,13,work_flow_1,File_8,0.0257182457996,1
11,Friday,13,work_flow_2,File_13,0.0,0
8,Saturday,5,work_flow_2,File_13,0.00251331549243,1
10,Tuesday,9,work_flow_3,File_19,0.00349165551958,1
8,Thursday,1,work_flow_0,File_5,0.068394211169,1
15,Sunday,17,work_flow_1,File_6,0.0,0
2,Saturday,21,work_flow_3,File_20,0.0,0
3,Thursday,5,work_flow_1,File_11,0.0,0
7,Sunday,21,work_flow_3,File_19,0.0,0
8,Thursday,1,work_flow_1,File_7,0.0,0
13,Monday,13,work_flow_2,File_14,0.0,0
5,Friday,1,work_flow_4,File_27,0.0697328467277,2
14,Monday,9,work_flow_1,File_10,0.160766162092,2
9,Sunday,21,work_flow_3,File_23,0.0,0
8,Wednesday,13,work_flow_1,File_8,0.0,0
2,Thursday,13,work_flow_3,File_23,0.0188226479719,1
9,Thursday,1,work_flow_4,File_27,0.0718224300843,1
13,Thursday,5,work_flow_3,File_20,0.0,0
1,Sunday,13,work_flow_3,File_21,0.00423830378176,1
2,Wednesday,1,work_flow_3,File_21,0.00222472875068,1
12,Sunday,9,work_flow_4,File_26,0.488407194846,2
5,Thursday,21,work_flow_1,File_8,0.0,0
9,Thursday,17,work_flow_2,File_16,0.165760147528,2
3,Sunday,21,work_flow_2,File_13,0.0,0
4,Saturday,9,work_flow_2,File_12,0.0,0
6,Friday,21,work_flow_3,File_23,0.00824995434482,1
7,Monday,13,work_flow_2,File_16,0.0,0
5,Saturday,17,work_flow_3,File_19,0.0,0
8,Tuesday,5,work_flow_2,File_16,0.0,0
2,Saturday,1,work_flow_2,File_17,0.0928186737985,1
6,Saturday,1,work_flow_1,File_7,0.0,0
6,Friday,1,work_flow_3,File_21,0.00789429729732,1
7,Wednesday,5,work_flow_1,File_6,0.0,0
9,Monday,5,work_flow_0,File_1,0.0746794029582,1
6,Wednesday,5,work_flow_3,File_18,0.0,0
3,Friday,5,work_flow_3,File_20,0.0089942262718,1
12,Friday,5,work_flow_3,File_21,0.00576579999288,1
6,Tuesday,9,work_flow_4,File_24,0.117472550635,3
4,Thursday,9,work_flow_0,File_2,0.0950369479515,1
1,Tuesday,9,work_flow_0,File_0,0.0715150905225,2
12,Monday,13,work_flow_1,File_7,1.00261577944,4
1,Monday,5,work_flow_3,File_23,0.0,0
6,Friday,5,work_flow_0,File_2,0.0757277167105,2
14,Tuesday,13,work_flow_4,File_27,0.0991701230948,3
15,Monday,21,work_flow_2,File_15,0.00246029978794,1
15,Tuesday,9,work_flow_4,File_29,0.112991906136,3
10,Friday,5,work_flow_2,File_13,0.0748085228294,2
15,Sunday,1,work_flow_3,File_18,0.0,0
10,Wednesday,5,work_flow_2,File_17,0.0,0
12,Friday,13,work_flow_3,File_20,0.0426796087891,2
9,Sunday,17,work_flow_4,File_28,0.198208717874,2
3,Sunday,1,work_flow_4,File_29,0.172622070921,1
14,Saturday,17,work_flow_0,File_0,0.0789257738301,1
3,Thursday,21,work_flow_0,File_2,0.140615762549,2
6,Saturday,9,work_flow_3,File_20,0.00358128672385,1
7,Friday,9,work_flow_4,File_25,0.118915524303,3
4,Friday,1,work_flow_2,File_16,0.0399103328837,1
8,Saturday,21,work_flow_0,File_0,0.0644024100888,1
2,Wednesday,17,work_flow_2,File_14,0.0,0
8,Friday,21,work_flow_0,File_5,0.133127384497,3
2,Thursday,13,work_flow_0,File_5,0.160847031485,2
12,Thursday,21,work_flow_3,File_22,0.00670760725348,1
3,Thursday,5,work_flow_4,File_29,0.0716441303307,1
14,Sunday,5,work_flow_1,File_7,0.0,0
4,Monday,13,work_flow_0,File_0,0.159723955449,2
3,Tuesday,1,work_flow_0,File_5,0.0794104630485,3
14,Thursday,21,work_flow_4,File_29,0.0666689557339,1
12,Saturday,21,work_flow_4,File_29,0.184730600604,1
1,Tuesday,1,work_flow_1,File_7,0.118538928296,4
5,Thursday,13,work_flow_4,File_28,0.0990344126555,1
14,Saturday,9,work_flow_3,File_23,0.0,0
7,Sunday,1,work_flow_0,File_5,0.0187600835122,1
14,Monday,5,work_flow_4,File_27,0.0713507529948,1
12,Sunday,21,work_flow_4,File_24,0.199908971718,2
9,Wednesday,21,work_flow_1,File_8,0.0,0
12,Wednesday,1,work_flow_4,File_29,0.0704287057891,1
1,Friday,1,work_flow_0,File_5,0.0641605277301,2
11,Wednesday,17,work_flow_0,File_4,0.159168616359,1
4,Monday,17,work_flow_2,File_12,0.0,0
9,Tuesday,9,work_flow_1,File_9,0.0,0
5,Wednesday,13,work_flow_3,File_22,0.003555077879,1
12,Tuesday,17,work_flow_3,File_21,0.00356060904752,1
12,Sunday,21,work_flow_1,File_9,0.0,0
15,Saturday,13,work_flow_1,File_7,0.0314990884686,1
3,Monday,1,work_flow_4,File_28,0.090504585333,1
6,Wednesday,1,work_flow_4,File_24,0.0689643182801,1
10,Sunday,17,work_flow_1,File_10,0.0,0
6,Wednesday,13,work_flow_2,File_12,0.00299614789133,1
2,Monday,5,work_flow_0,File_0,0.07757534782,1
13,Monday,1,work_flow_1,File_6,0.0404362210113,1
13,Friday,21,work_flow_3,File_18,0.00744515819201,1
